,v_state,t_state,county,tweets_count,ADI,month,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,administered_dose1_pop_pct_12,administered_dose1_pop_pct_01,administered_dose1_pop_pct_02,administered_dose1_pop_pct_03,svi_ctgy,metro_status,census2019,Dominant Topic
1859,TX,Texas,Lamar County,106,79.5,2,0.696893871,0.03031034,0.030310707,0.030310526,0.030309865,0.030309828,0.030312529,0.0303098,0.030309627,0.030313022,0.030309875,0.0,0.0,0.0,0.0,D,Non-metro,49859,1
1860,TX,Texas,Lamar County,5,79.5,3,0.025797487,0.029548141,0.00530347,0.005303469,0.179950735,0.058933343,0.092612274,0.091062932,0.365763478,0.069695383,0.052483665,0.0,0.0,0.0,0.0,D,Non-metro,49859,9
1861,TX,Texas,Lamb County,6,82.0,3,0.011364268,0.011364593,0.011364182,0.011364301,0.063175971,0.011365647,0.011364131,0.27675219,0.550009117,0.011364369,0.011364483,0.0,0.0,0.0,0.0,D,Non-metro,12893,9
1862,TX,Texas,Lampasas County,9,61.0,3,0.09451184,0.03799649,0.008511576,0.008511481,0.040768758,0.17749321,0.051740721,0.135698559,0.361191657,0.008511649,0.057168035,0.0,0.0,0.0,0.0,C,Metro,21428,9
1863,NE,Nebraska,Lancaster County,1,57.0,1,0.009091355,0.112772738,0.031188454,0.009091344,0.268732167,0.223648689,0.009091349,0.088015833,0.16898132,0.023780198,0.009091417,0.0,5.0,13.2,31.1,B,Metro,319090,5
1864,NE,Nebraska,Lancaster County,5,57.0,2,0.053006681,0.1306715,0.032352878,0.095800818,0.079806555,0.070929869,0.064802776,0.10403286,0.080875476,0.033267087,0.226108821,0.0,5.0,13.2,31.1,B,Metro,319090,11
1865,NE,Nebraska,Lancaster County,2,57.0,3,0.074026164,0.085941644,0.064164317,0.079849569,0.087573335,0.085258345,0.094196118,0.087267642,0.116303433,0.085572503,0.116001612,0.0,5.0,13.2,31.1,B,Metro,319090,9
1866,PA,Pennsylvania,Lancaster County,5,40.0,1,0.005682507,0.005682519,0.005682379,0.005682351,0.005682493,0.410785911,0.229284465,0.005682445,0.069103316,0.00568246,0.219572112,0.0,5.5,11.6,25.3,B,Metro,545724,6
1867,PA,Pennsylvania,Lancaster County,5,40.0,2,0.107183553,0.031616879,0.077961497,0.074412129,0.099294817,0.026090289,0.043320432,0.047984889,0.147883952,0.041198965,0.283276841,0.0,5.5,11.6,25.3,B,Metro,545724,11
1868,PA,Pennsylvania,Lancaster County,32,40.0,3,0.077675354,0.094537274,0.097831841,0.068320121,0.076937743,0.103451619,0.093019639,0.069862219,0.125589034,0.070369222,0.098019633,0.0,5.5,11.6,25.3,B,Metro,545724,9
1869,SC,South Carolina,Lancaster County,222,73.0,3,0.300598721,0.013663144,0.096934149,0.320171465,0.013663181,0.013663837,0.01366319,0.013663302,0.096870257,0.076165142,0.013663312,0.0,8.1,13.8,23.4,C,Metro,98012,4
1870,OR,Oregon,Lane County,2,41.0,1,0.109116982,0.015216946,0.053829477,0.146712281,0.015216919,0.274472918,0.015216969,0.082219137,0.169743184,0.073481167,0.038084373,0.0,6.9,14.3,29.8,C,Metro,382067,6
1871,OR,Oregon,Lane County,17,41.0,2,0.068336137,0.023600559,0.025216101,0.089201852,0.10453604,0.073907731,0.020610969,0.093883858,0.113116563,0.058004332,0.305847597,0.0,6.9,14.3,29.8,C,Metro,382067,11
1872,OR,Oregon,Lane County,73,41.0,3,0.062923052,0.072306601,0.070213446,0.075774195,0.079546397,0.104954685,0.054992258,0.090881887,0.152041121,0.074489682,0.134137572,0.0,6.9,14.3,29.8,C,Metro,382067,9
1873,MI,Michigan,Lapeer County,3,52.0,2,0.0,0.0,0.1042336,0.0,0.0,0.0,0.12938343,0.0,0.705600798,0.0,0.0,0.0,4.8,10.0,21.9,A,Metro,87607,9
1874,IN,Indiana,LaPorte County,9,64.0,1,0.01299209,0.012992096,0.012992188,0.012992091,0.012992146,0.516593695,0.012992097,0.012992095,0.366477311,0.01299209,0.012992119,0.0,6.2,15.7,26.7,C,Metro,109888,6
1875,IN,Indiana,LaPorte County,28,64.0,3,0.120724435,0.051026142,0.127464675,0.060106451,0.082808409,0.030527881,0.063551884,0.091902346,0.166428881,0.046873507,0.145533289,0.0,6.2,15.7,26.7,C,Metro,109888,9
1876,WY,Wyoming,Laramie County,176,39.0,1,0.210703805,0.0,0.0,0.0,0.0,0.509467781,0.0,0.0,0.239412725,0.0,0.0,0.0,8.9,17.9,27.6,B,Metro,99500,6
1877,WY,Wyoming,Laramie County,1,39.0,2,0.131421804,0.144178256,0.0,0.0,0.651614368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,17.9,27.6,B,Metro,99500,5
1878,WY,Wyoming,Laramie County,1,39.0,3,0.038835308,0.044082208,0.097886398,0.04513385,0.03016244,0.159341069,0.150454376,0.041377053,0.343700643,0.004871556,0.004871954,0.0,8.9,17.9,27.6,B,Metro,99500,9
1879,CO,Colorado,Larimer County,1,30.0,1,0.071795555,0.116952651,0.021608516,0.021608158,0.021608871,0.021609298,0.021607986,0.276233763,0.329469835,0.075895931,0.021609423,0.0,0.6,0.9,1.3,A,Metro,356899,9
1880,CO,Colorado,Larimer County,7,30.0,2,0.091004461,0.05317724,0.095158221,0.031532726,0.205957687,0.025661162,0.035865701,0.105033615,0.093613324,0.006902136,0.224791111,0.0,0.6,0.9,1.3,A,Metro,356899,11
1881,CO,Colorado,Larimer County,4,30.0,3,0.065626897,0.063714979,0.06392252,0.050680479,0.100239394,0.093643895,0.070532732,0.101360787,0.187437642,0.052987143,0.124207628,0.0,0.6,0.9,1.3,A,Metro,356899,9
1882,CO,Colorado,Las Animas County,20,62.0,3,0.0,0.0,0.389187068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536410868,0.0,0.0,0.0,15.6,D,Non-metro,14506,11
1883,PR,Puerto Rico,Las Piedras Municipio,126,86.0,2,0.299866915,0.011366159,0.011366473,0.011367015,0.011367573,0.011366717,0.011365997,0.59783119,0.011367433,0.011367471,0.011367031,0.0,3.9,6.9,17.6,A,Metro,37007,8
1884,PR,Puerto Rico,Las Piedras Municipio,1,86.0,3,0.08497855,0.010736746,0.154515863,0.07521503,0.010736483,0.13728106,0.209897133,0.010736889,0.010737353,0.129460827,0.165704058,0.0,3.9,6.9,17.6,A,Metro,37007,7
1885,IL,Illinois,LaSalle County,1,61.0,2,0.013648242,0.013648238,0.101704435,0.01364817,0.087099247,0.013648293,0.280293547,0.013648301,0.013647406,0.013647477,0.407805743,0.0,7.5,15.3,27.4,B,Non-metro,108669,11
1886,IL,Illinois,LaSalle County,2,61.0,3,0.069326062,0.119378392,0.152139042,0.045881607,0.087822637,0.073674912,0.071671517,0.150570018,0.063526932,0.020517153,0.117566687,0.0,7.5,15.3,27.4,B,Non-metro,108669,3
1887,ID,Idaho,Latah County,12,46.0,3,0.013251915,0.099732541,0.162820095,0.139788716,0.06904101,0.122532835,0.01205173,0.043917959,0.066276699,0.051591918,0.194576082,0.0,5.2,17.5,29.6,A,Non-metro,40108,11
1888,AL,Alabama,Lauderdale County,3,68.0,2,0.0,0.0,0.019572884,0.0,0.0,0.126453876,0.0,0.0,0.428725769,0.0,0.368592809,0.0,8.0,13.7,22.9,B,Metro,92729,9
1889,AL,Alabama,Lauderdale County,10,68.0,3,0.118823594,0.099443986,0.005770281,0.123434849,0.086586061,0.085252021,0.035215686,0.08670055,0.140447115,0.055560959,0.135245914,0.0,8.0,13.7,22.9,B,Metro,92729,9
1890,MS,Mississippi,Lauderdale County,2,79.5,2,0.093836896,0.074621182,0.12784946,0.005683559,0.005683741,0.104312576,0.232844248,0.205262019,0.005683517,0.005683661,0.12629495,0.0,9.2,16.7,25.2,D,Non-metro,74125,7
1891,MS,Mississippi,Lauderdale County,12,79.5,3,0.058353314,0.035496374,0.050319499,0.03961827,0.075512459,0.207821917,0.015925447,0.035751844,0.150399071,0.133071654,0.161987481,0.0,9.2,16.7,25.2,D,Non-metro,74125,6
1892,TN,Tennessee,Lauderdale County,1,82.0,3,0.0113649,0.011364889,0.41383481,0.011364901,0.483879685,0.011365068,0.011365104,0.01136502,0.011365237,0.011364842,0.011365527,0.0,6.5,9.4,16.1,D,Non-metro,25633,5
1893,KY,Kentucky,Laurel County,2,76.0,3,0.020837601,0.129158204,0.133147187,0.020837096,0.020839818,0.354144462,0.020837255,0.095806919,0.020840389,0.020837585,0.162713489,0.0,5.8,10.7,20.3,D,Non-metro,60813,6
1894,GA,Georgia,Laurens County,1,87.5,2,0.0,0.0,0.0,0.0,0.0,0.159208238,0.0,0.0,0.060387973,0.0,0.75128305,0.0,5.3,7.2,9.9,D,Non-metro,47546,11
1895,GA,Georgia,Laurens County,5,87.5,3,0.038087805,0.044274631,0.035798283,0.008842344,0.00884251,0.105208647,0.252848122,0.063791486,0.052226905,0.008842424,0.364867225,0.0,5.3,7.2,9.9,D,Non-metro,47546,11
1896,SC,South Carolina,Laurens County,5,84.0,3,0.117141141,0.004874747,0.055499618,0.004874527,0.132733079,0.004874432,0.041093489,0.004874256,0.429276347,0.120812285,0.043930484,0.0,6.5,12.0,20.3,D,Metro,67493,9
1897,TX,Texas,Lavaca County,2,56.0,3,0.0,0.0,0.052225519,0.077395126,0.0,0.235919029,0.223707922,0.0,0.34270373,0.026220953,0.0,0.0,0.0,0.0,0.0,C,Non-metro,20154,9
1898,AL,Alabama,Lawrence County,1,76.0,2,0.018231153,0.018231345,0.018231157,0.018231079,0.018231995,0.018231919,0.018231316,0.210600749,0.018234555,0.018231148,0.62531358,0.0,7.8,12.3,21.7,B,Metro,32924,11
1899,AL,Alabama,Lawrence County,1,76.0,3,0.0,0.0,0.254413962,0.0,0.0,0.160825819,0.273520321,0.163478389,0.115662083,0.0,0.0,0.0,7.8,12.3,21.7,B,Metro,32924,7
1900,IL,Illinois,Lawrence County,1,80.0,2,0.772708833,0.022728808,0.022729129,0.022728765,0.022729153,0.022729108,0.022729184,0.022729117,0.022729587,0.02272878,0.022729537,0.0,7.8,16.8,25.5,D,Non-metro,15678,1
1901,IL,Illinois,Lawrence County,1,80.0,3,0.0,0.21813722,0.0,0.0,0.0,0.0,0.397829831,0.238504961,0.092466876,0.0,0.0,0.0,7.8,16.8,25.5,D,Non-metro,15678,7
1902,IN,Indiana,Lawrence County,1,68.0,3,0.0,0.0,0.331342548,0.0,0.0,0.0,0.0,0.121685512,0.0,0.0,0.504179657,0.0,7.5,16.1,23.2,B,Non-metro,45370,11
1903,KY,Kentucky,Lawrence County,5,85.5,1,0.054756758,0.009164628,0.087783248,0.009164822,0.212060651,0.103276448,0.009164509,0.063629106,0.172540609,0.009164415,0.244619018,0.0,6.9,16.6,25.4,D,Non-metro,15317,11
1904,KY,Kentucky,Lawrence County,2,85.5,3,0.063001292,0.109058511,0.119478843,0.113486373,0.00649618,0.006497193,0.006495752,0.365021475,0.006496516,0.006495782,0.176459789,0.0,6.9,16.6,25.4,D,Non-metro,15317,8
1905,MO,Missouri,Lawrence County,1,73.0,1,0.599752367,0.012988429,0.012988769,0.283346623,0.012988809,0.012988426,0.012988796,0.012991566,0.012988433,0.012988896,0.012988866,0.0,3.2,7.7,18.2,D,Non-metro,38355,1
1906,MO,Missouri,Lawrence County,5,73.0,2,0.29087984,0.010328993,0.0,0.035906655,0.044507392,0.0,0.0,0.129474074,0.0,0.0,0.456033906,0.0,3.2,7.7,18.2,D,Non-metro,38355,11
1907,MO,Missouri,Lawrence County,52,73.0,3,0.079499899,0.046163527,0.007322477,0.060404258,0.011040333,0.0433684,0.012904951,0.106048969,0.040456499,0.053930081,0.506531043,0.0,3.2,7.7,18.2,D,Non-metro,38355,11
1908,OH,Ohio,Lawrence County,1,71.0,1,0.0,0.0,0.0,0.565308571,0.391621083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,9.9,15.0,C,Metro,59463,4
1909,OH,Ohio,Lawrence County,16,71.0,3,0.138239567,0.029157995,0.101226438,0.153417732,0.036996852,0.177232798,0.093615199,0.048577972,0.003425754,0.051936893,0.127758808,0.0,6.4,9.9,15.0,C,Metro,59463,6
1910,PA,Pennsylvania,Lawrence County,2,68.0,2,0.015152284,0.015152361,0.015152512,0.015152165,0.01515238,0.015153037,0.01515222,0.117883005,0.348474056,0.01515234,0.389683579,0.0,5.4,14.6,22.8,B,Non-metro,85512,11
1911,PA,Pennsylvania,Lawrence County,24,68.0,3,0.092935759,0.04066246,0.07789246,0.046325274,0.071937378,0.112944402,0.025243286,0.114221717,0.23102322,0.052071586,0.100250262,0.0,5.4,14.6,22.8,B,Non-metro,85512,9
1912,SD,South Dakota,Lawrence County,1,48.0,1,0.0,0.0,0.0,0.108661145,0.0,0.0,0.067180261,0.0,0.182665378,0.0,0.609549582,0.0,0.0,3.5,15.8,B,Non-metro,25844,11
1913,SD,South Dakota,Lawrence County,4,48.0,3,0.080663756,0.008929838,0.080819994,0.027246779,0.128090264,0.186706947,0.110219103,0.121126974,0.029323152,0.008929507,0.196419484,0.0,0.0,3.5,15.8,B,Non-metro,25844,11
1914,TN,Tennessee,Lawrence County,4,75.0,3,0.006494186,0.006494178,0.110333123,0.006494136,0.21167102,0.215481178,0.006494254,0.07630276,0.247215827,0.00649423,0.078958927,0.0,6.1,11.1,18.3,D,Non-metro,44142,9
1915,OK,Oklahoma,Le Flore County,4,79.0,3,0.015784605,0.075505943,0.056664077,0.015785445,0.123075397,0.113744082,0.015784329,0.270288101,0.081041261,0.203278819,0.015786306,0.0,7.8,11.7,21.6,D,Metro,49853,8
1916,MN,Minnesota,Le Sueur County,1,41.0,1,0.0,0.177801564,0.0,0.0,0.763739109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,13.2,24.5,A,Metro,28887,5
1917,NM,New Mexico,Lea County,1,66.0,1,0.045455035,0.045455072,0.045455039,0.045455042,0.045455184,0.045459166,0.045455109,0.045455039,0.545445144,0.045455027,0.045455121,0.0,0.0,1.7,7.4,D,Non-metro,71070,9
1918,NM,New Mexico,Lea County,1,66.0,2,0.030307813,0.030305337,0.030305181,0.030307695,0.03030654,0.030305842,0.030307436,0.030306794,0.6969347,0.030305015,0.03030763,0.0,0.0,1.7,7.4,D,Non-metro,71070,9
1919,NM,New Mexico,Lea County,10,66.0,3,0.053065881,0.078066375,0.151082074,0.010317974,0.010317032,0.074734546,0.029580917,0.010317161,0.308723285,0.027780846,0.234203443,0.0,0.0,1.7,7.4,D,Non-metro,71070,9
1920,MS,Mississippi,Leake County,1,84.0,3,0.086539492,0.099762775,0.14900963,0.106895387,0.0,0.17575863,0.0,0.0,0.268891156,0.085149609,0.0,0.0,7.9,13.2,21.6,D,Non-metro,22786,9
1921,KS,Kansas,Leavenworth County,1,46.0,1,0.0,0.0,0.782026947,0.0,0.0,0.0,0.0,0.0,0.0,0.13596943,0.0,0.0,7.3,15.8,31.5,A,Metro,81758,3
1922,KS,Kansas,Leavenworth County,2,46.0,2,0.061800361,0.041042764,0.21497906,0.085775703,0.121640012,0.093867891,0.077822141,0.118608162,0.0,0.149825096,0.0,0.0,7.3,15.8,31.5,A,Metro,81758,3
1923,KS,Kansas,Leavenworth County,53,46.0,3,0.096047872,0.068383989,0.058843156,0.042089113,0.101407281,0.104824944,0.042944779,0.060994929,0.129407458,0.062089037,0.208828734,0.0,7.3,15.8,31.5,A,Metro,81758,11
1924,PA,Pennsylvania,Lebanon County,1,47.0,1,0.175519526,0.0,0.0,0.0,0.0,0.11965315,0.0,0.0,0.0,0.644152284,0.0,0.0,6.5,11.8,23.7,C,Metro,141793,10
1925,PA,Pennsylvania,Lebanon County,13,47.0,3,0.023550586,0.02181857,0.093924253,0.135206204,0.051147492,0.119930588,0.043307257,0.115493763,0.056684533,0.170018283,0.144612131,0.0,6.5,11.8,23.7,C,Metro,141793,10
1926,AL,Alabama,Lee County,4,58.0,1,0.159858133,0.182420663,0.01177216,0.024968494,0.011772589,0.011772862,0.075321522,0.051081698,0.316904102,0.011772138,0.135718105,0.0,6.7,13.3,20.8,C,Metro,164542,9
1927,AL,Alabama,Lee County,9,58.0,2,0.128856972,0.026978312,0.049037273,0.087979752,0.097871312,0.098248757,0.075826604,0.09507022,0.175701121,0.046448313,0.109890279,0.0,6.7,13.3,20.8,C,Metro,164542,9
1928,AL,Alabama,Lee County,72,58.0,3,0.055048383,0.069518028,0.057883277,0.0726747,0.092927388,0.181955569,0.07345723,0.075965419,0.147157238,0.034832621,0.113885668,0.0,6.7,13.3,20.8,C,Metro,164542,6
1929,FL,Florida,Lee County,9,59.0,1,0.019223886,0.103911932,0.019223714,0.019223812,0.06800793,0.120546273,0.019223644,0.019224145,0.206108985,0.065483945,0.316387704,0.9,8.0,15.7,29.6,C,Metro,770577,11
1930,FL,Florida,Lee County,60,59.0,2,0.075404618,0.077673771,0.044104046,0.074977117,0.082304142,0.091857524,0.061955433,0.069934116,0.091770286,0.062228711,0.240233352,0.9,8.0,15.7,29.6,C,Metro,770577,11
1931,FL,Florida,Lee County,342,59.0,3,0.087700372,0.082076852,0.080727218,0.087876075,0.076466453,0.090238536,0.081944118,0.092957143,0.113022673,0.046555175,0.135211908,0.9,8.0,15.7,29.6,C,Metro,770577,11
1932,GA,Georgia,Lee County,1,52.5,3,0.015176341,0.015176316,0.015176374,0.015176361,0.015176397,0.661904156,0.201506898,0.01517645,0.015177953,0.015176342,0.015176401,0.0,0.0,0.8,2.3,B,Metro,29992,6
1933,IL,Illinois,Lee County,1,59.0,1,0.022744255,0.022743849,0.022744894,0.022743639,0.492245793,0.022743886,0.022743627,0.303058356,0.022743657,0.022743637,0.022744399,0.0,8.3,14.7,28.2,B,Non-metro,34096,5
1934,IL,Illinois,Lee County,4,59.0,3,0.009564267,0.102253565,0.035234627,0.009564255,0.00956478,0.368940391,0.009564223,0.055199879,0.21789041,0.08019378,0.085493554,0.0,8.3,14.7,28.2,B,Non-metro,34096,6
1935,IA,Iowa,Lee County,1,75.0,3,0.011369007,0.190782815,0.227179989,0.011369057,0.011369225,0.271370113,0.231082797,0.011368921,0.011369373,0.011369627,0.011369052,0.0,5.3,15.8,28.6,C,Non-metro,33657,6
1936,MS,Mississippi,Lee County,1,69.0,1,0.819824278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149862081,0.0,6.9,12.5,21.2,D,Non-metro,85436,1
1937,MS,Mississippi,Lee County,2,69.0,2,0.115290731,0.009098082,0.090979938,0.00909787,0.129627556,0.095941631,0.182296529,0.132296826,0.009098093,0.009098284,0.194427444,0.0,6.9,12.5,21.2,D,Non-metro,85436,11
1938,MS,Mississippi,Lee County,27,69.0,3,0.092705793,0.05614256,0.03694107,0.094137042,0.05660085,0.144452297,0.076346311,0.072144336,0.122350065,0.055804606,0.17085668,0.0,6.9,12.5,21.2,D,Non-metro,85436,11
1939,NC,North Carolina,Lee County,3,61.0,2,0.357600123,0.06870276,0.007700665,0.18841819,0.045928847,0.007700286,0.040751155,0.007700123,0.007700328,0.007700525,0.250865705,0.0,7.6,15.4,28.5,D,Non-metro,61779,1
1940,NC,North Carolina,Lee County,8,61.0,3,0.022205314,0.014399839,0.021259986,0.0255815,0.235842326,0.212951174,0.035884432,0.026275352,0.222086612,0.011748568,0.136107675,0.0,7.6,15.4,28.5,D,Non-metro,61779,5
1941,SC,South Carolina,Lee County,1,86.0,3,0.0,0.0,0.070631377,0.069304317,0.0,0.180502132,0.145897046,0.0,0.503354907,0.0,0.0,0.0,4.3,11.7,21.5,D,Non-metro,16828,9
1942,MI,Michigan,Leelanau County,2,34.5,3,0.062275907,0.005682701,0.289639652,0.005682689,0.005682905,0.122300298,0.005682865,0.148348587,0.231250212,0.00568275,0.107276225,0.0,17.0,30.8,49.7,A,Non-metro,21761,3
1943,MS,Mississippi,Leflore County,8,94.0,3,0.073460316,0.329434892,0.058302753,0.036722027,0.113081995,0.112558649,0.014882878,0.049727645,0.036833947,0.146259755,0.014883424,0.0,7.8,16.5,29.1,D,Non-metro,28183,2
1944,PA,Pennsylvania,Lehigh County,2,45.0,1,0.0,0.0,0.0,0.126551244,0.068977512,0.0,0.0,0.107263669,0.166315511,0.156485438,0.33591184,0.0,10.2,17.2,32.3,C,Metro,369318,11
1945,PA,Pennsylvania,Lehigh County,18,45.0,2,0.121520911,0.132785337,0.043163471,0.215636011,0.038840629,0.038728983,0.088726269,0.065526985,0.052106119,0.063992689,0.123791892,0.0,10.2,17.2,32.3,C,Metro,369318,4
1946,PA,Pennsylvania,Lehigh County,118,45.0,3,0.101672967,0.106958063,0.065454794,0.104865946,0.098970366,0.076126279,0.055208135,0.064947369,0.129865081,0.074039121,0.098882316,0.0,10.2,17.2,32.3,C,Metro,369318,9
1947,ID,Idaho,Lemhi County,2,52.0,1,0.012630994,0.012631167,0.42925856,0.076219327,0.012632312,0.01263212,0.012631352,0.127859534,0.012632586,0.012631427,0.27824066,0.0,6.0,20.5,27.1,B,Non-metro,8027,3
1948,ID,Idaho,Lemhi County,21,52.0,2,0.076396699,0.079312694,0.074989703,0.040404851,0.05291047,0.136945678,0.013669602,0.097796156,0.080934349,0.120974777,0.193864499,0.0,6.0,20.5,27.1,B,Non-metro,8027,11
1949,ID,Idaho,Lemhi County,98,52.0,3,0.068262578,0.067261846,0.068679497,0.097599477,0.066671589,0.123210165,0.057585104,0.077101438,0.131443492,0.08766828,0.129446766,0.0,6.0,20.5,27.1,B,Non-metro,8027,9
1950,MI,Michigan,Lenawee County,9,65.0,3,0.027616554,0.094162615,0.027789727,0.039744762,0.085879603,0.157660393,0.06828247,0.143839446,0.169104318,0.009482334,0.15762952,0.0,8.6,14.9,25.1,B,Non-metro,98451,9
1951,NC,North Carolina,Lenoir County,1,79.0,1,0.015158482,0.0151569,0.015157755,0.015156788,0.015157376,0.317688763,0.01515667,0.015157234,0.350093067,0.210958287,0.01515865,0.0,8.5,17.3,28.7,D,Non-metro,55949,9
1952,NC,North Carolina,Lenoir County,28,79.0,3,0.059268188,0.099524467,0.085098581,0.155010295,0.069521845,0.076914748,0.176922832,0.032243557,0.067796418,0.115152511,0.052666149,0.0,8.5,17.3,28.7,D,Non-metro,55949,7
1953,FL,Florida,Leon County,14,56.5,1,0.165078491,0.023431228,0.045800182,0.076912016,0.153258288,0.143515285,0.025401155,0.027755484,0.160652601,0.061322818,0.093012926,1.0,10.2,16.1,27.4,B,Metro,293582,1
1954,FL,Florida,Leon County,51,56.5,2,0.127879125,0.065716168,0.044901122,0.072343305,0.071833892,0.12755224,0.059808378,0.068970135,0.135569974,0.063426149,0.142070384,1.0,10.2,16.1,27.4,B,Metro,293582,11
1955,FL,Florida,Leon County,365,56.5,3,0.055295285,0.127627626,0.059066453,0.070733516,0.100493233,0.091891594,0.108090516,0.090773421,0.113241003,0.06344241,0.090815676,1.0,10.2,16.1,27.4,B,Metro,293582,2
1956,MT,Montana,Lewis and Clark County,1,37.5,2,0.018185852,0.018186267,0.018185267,0.018186267,0.214080364,0.622247875,0.018186074,0.018185448,0.018185902,0.018185182,0.018185494,0.0,9.9,19.7,31.9,A,Non-metro,69432,6
1957,MT,Montana,Lewis and Clark County,2,37.5,3,0.147897973,0.069604268,0.086883352,0.168119904,0.089583325,0.065341964,0.039718169,0.054135867,0.082504026,0.038769273,0.132011804,0.0,9.9,19.7,31.9,A,Non-metro,69432,4
1958,NY,New York,Lewis County,1,61.0,2,0.0,0.091235317,0.0,0.0,0.0,0.333126932,0.0,0.111613773,0.143243521,0.284388393,0.0,0.0,8.2,13.7,27.4,B,Non-metro,26296,6
1959,NY,New York,Lewis County,1,61.0,3,0.0,0.0,0.222476691,0.143889531,0.0,0.107116602,0.0,0.07465665,0.063890375,0.332035452,0.0,0.0,8.2,13.7,27.4,B,Non-metro,26296,10
1960,TN,Tennessee,Lewis County,5,75.0,3,0.015156754,0.015155996,0.015155171,0.219573334,0.247220248,0.01515535,0.015155352,0.015155812,0.411957711,0.015156385,0.015157917,0.0,7.1,12.8,18.8,C,Non-metro,12268,9
1961,WA,Washington,Lewis County,1,53.0,1,0.015155474,0.015155478,0.015155583,0.015155493,0.015155679,0.015156927,0.674667716,0.0151555,0.188931063,0.015155471,0.015155646,0.0,4.7,7.9,22.7,D,Non-metro,80707,7
1962,WA,Washington,Lewis County,18,53.0,3,0.005201101,0.082361985,0.047651406,0.046124021,0.181076305,0.122169192,0.062669219,0.041296845,0.127411198,0.20170035,0.063235977,0.0,4.7,7.9,22.7,D,Non-metro,80707,10
1963,SC,South Carolina,Lexington County,3,56.0,1,0.075705749,0.140700638,0.021214003,0.021213712,0.021214155,0.42739293,0.123834029,0.105082576,0.021214827,0.021213403,0.021213966,0.0,7.7,13.1,26.2,B,Metro,298750,6
1964,SC,South Carolina,Lexington County,23,56.0,2,0.098108322,0.050838601,0.020222596,0.043172117,0.051904431,0.160039514,0.021831379,0.123023011,0.141483828,0.046190619,0.217873885,0.0,7.7,13.1,26.2,B,Metro,298750,11
1965,SC,South Carolina,Lexington County,140,56.0,3,0.069503087,0.080073323,0.038057028,0.10683532,0.108478425,0.091049338,0.067336284,0.080559377,0.155789982,0.053453109,0.120663911,0.0,7.7,13.1,26.2,B,Metro,298750,9
1966,GA,Georgia,Liberty County,1,70.0,1,0.211026683,0.012989305,0.012988344,0.012988175,0.012989113,0.012989523,0.012988634,0.672072172,0.012989641,0.012988595,0.012989816,0.0,10.2,15.3,22.0,D,Metro,61435,8
1967,GA,Georgia,Liberty County,1,70.0,2,0.010105002,0.589644432,0.010105266,0.121533431,0.010105622,0.010104194,0.207983434,0.01010559,0.010103873,0.010104379,0.010104758,0.0,10.2,15.3,22.0,D,Metro,61435,2
